,,,,,,,,,,,
,,,,,,,,,,,
Customers Table,,,,,,,,,,,Managed by : Jack V. Ball
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Customer ID,Policy Holder Name,Gender,Age at Entry,Current Age,Occupation,Smoker Status,Medical Exam Required,Nationality,State,,
CUST-845268,Nicholas B. Conner,Female,19,23,"Civil engineer, consulting",No,Yes,United States,Ohio,,
CUST-960597,Audrey C. Matthews,Female,29,33,Textile designer,Yes,Yes,United States,Ohio,,
CUST-121885,Eleanor N. McDaniel,Female,21,36,Sports development officer,No,Yes,United States,Ohio,,
CUST-434476,Nora I. Hampton,Female,26,30,"Psychologist, sport and exercise",Yes,Yes,United States,Ohio,,
CUST-746587,Violet C. Davis,Female,30,44,"Engineer, production",Yes,Yes,United States,Ohio,,
CUST-328315,Nora I. Green,Female,50,53,Community education officer,No,Yes,United States,Ohio,,
CUST-480369,Charlotte W. Bell,Female,18,40,Set designer,Yes,Yes,United States,Ohio,,
CUST-599487,Elizabeth B. Flores,Female,45,61,"Administrator, education",No,Yes,United States,Ohio,,
CUST-246197,Julia B. Adams,Female,48,51,Private music teacher,Yes,Yes,United States,Ohio,,
CUST-709689,Elizabeth D. Aguilar,Female,31,42,Educational psychologist,No,Yes,United States,Ohio,,
CUST-650052,Madison W. Hunter,Female,32,47,Art therapist,No,Yes,United States,Ohio,,
CUST-695296,Leah U. Price,Female,19,23,Catering manager,No,Yes,United States,Ohio,,
CUST-534651,Sarah H. Dawson,Female,27,42,Aeronautical engineer,Yes,Yes,United States,Ohio,,
CUST-764393,Evelyn C. Olson,Female,40,46,Location manager,Yes,Yes,United States,Ohio,,
CUST-335038,Anna Y. Bailey,Female,34,36,"Education officer, environmental",No,Yes,United States,Ohio,,
CUST-445115,Isabella C. May,Female,31,35,Water quality scientist,Yes,Yes,United States,Ohio,,
CUST-401188,Violet G. Newman,Female,56,72,"Engineer, water",Yes,Yes,United States,Ohio,,
CUST-356494,Leah X. Nichols,Female,34,43,Farm manager,No,Yes,United States,Ohio,,
CUST-967446,Olivia R. Pearson,Female,57,80,Arts administrator,Yes,Yes,United States,Ohio,,
CUST-619542,Leah S. Shaw,Female,49,51,Broadcast engineer,No,Yes,United States,Ohio,,
CUST-492139,Victoria Y. Hines,Female,25,42,International aid/development worker,No,Yes,United States,Ohio,,
CUST-408363,Addison C. Wright,Female,29,30,Plant breeder/geneticist,No,Yes,United States,Ohio,,
CUST-670239,Caroline W. Barrett,Female,34,36,Electrical engineer,Yes,Yes,United States,Ohio,,
CUST-950427,Allison N. Newman,Female,49,68,Computer games developer,No,Yes,United States,Ohio,,
CUST-818166,Olivia H. Harrison,Female,47,51,"Clinical scientist, histocompatibility and immunogenetics",No,Yes,United States,Ohio,,
CUST-524020,Abigail Y. Sharp,Female,31,47,Restaurant manager,Yes,Yes,United States,Ohio,,
CUST-799056,Elizabeth R. Jenkins,Female,35,53,Paediatric nurse,No,Yes,United States,Ohio,,
CUST-321814,Rachel F. Banks,Female,32,51,Mental health nurse,Yes,Yes,United States,Ohio,,
CUST-278506,Olivia M. Pope,Female,29,40,Arts development officer,No,Yes,United States,Ohio,,
CUST-351406,Julia H. Medina,Female,55,71,"Geneticist, molecular",No,Yes,United States,Ohio,,
CUST-305446,Abigail A. Guzman,Female,45,60,Corporate treasurer,Yes,Yes,United States,Ohio,,
CUST-938609,Olivia Z. Chandler,Female,34,52,Energy manager,Yes,Yes,United States,Ohio,,
CUST-632488,Violet D. Cohen,Female,36,37,Herpetologist,No,Yes,United States,Ohio,,
CUST-410880,Chloe L. Haynes,Female,31,56,Chemical engineer,Yes,Yes,United States,Ohio,,
CUST-108069,Elizabeth U. Cohen,Female,34,47,Newspaper journalist,Yes,Yes,United States,Ohio,,
CUST-142435,Hannah T. Mendoza,Female,44,69,Educational psychologist,Yes,Yes,United States,Ohio,,
CUST-858894,Violet M. Greer,Female,39,56,Make,Yes,Yes,United States,Ohio,,
CUST-354015,Rachel A. Jordan,Female,35,47,Geochemist,No,Yes,United States,Ohio,,
CUST-160547,Rachel Y. Howell,Female,31,49,Clinical cytogeneticist,No,Yes,United States,Ohio,,
CUST-719417,Charlotte R. Todd,Female,34,37,"Engineer, land",No,Yes,United States,Ohio,,
CUST-935870,Alice H. Graves,Female,51,65,"Therapist, nutritional",Yes,Yes,United States,Ohio,,
CUST-677052,Abigail W. Howard,Female,44,55,Research scientist (medical),Yes,Yes,United States,Ohio,,
CUST-915746,Lauren Y. Murphy,Female,27,48,Environmental manager,No,Yes,United States,Ohio,,
CUST-279661,Julia U. Sandoval,Female,58,63,Banker,No,Yes,United States,Ohio,,
CUST-551136,Elizabeth Y. Kim,Female,46,48,Leisure centre manager,Yes,Yes,United States,Ohio,,
CUST-219513,Theodore A. Neal,Female,22,28,"Journalist, newspaper",Yes,Yes,United States,Ohio,,
CUST-715762,Chloe U. Garza,Female,26,44,Regulatory affairs officer,Yes,Yes,United States,Ohio,,
CUST-806926,Eleanor Y. Sharp,Female,31,37,"Secretary, company",No,Yes,United States,Ohio,,
CUST-545001,Sarah Z. Moody,Female,36,46,Emergency planning/management officer,No,Yes,United States,Ohio,,
CUST-645103,Madison L. Newton,Female,32,38,Aeronautical engineer,Yes,Yes,United States,Ohio,,
CUST-271138,Claire E. Tyler,Female,31,46,"Psychotherapist, dance movement",Yes,Yes,United States,Ohio,,
CUST-416334,Hannah T. Rice,Female,20,25,Recruitment consultant,Yes,Yes,United States,Ohio,,
CUST-676726,Leah A. Yates,Female,43,56,Public relations account executive,Yes,Yes,United States,Ohio,,
CUST-881534,Amelia R. Griffith,Female,58,76,Exhibition designer,Yes,Yes,United States,Ohio,,
CUST-332124,Hannah O. Snyder,Female,25,27,Graphic designer,No,Yes,United States,Ohio,,
CUST-469384,Madison N. Farmer,Female,49,51,IT sales professional,Yes,Yes,United States,Ohio,,
CUST-126225,Hannah B. Schneider,Female,27,35,Special educational needs teacher,No,Yes,United States,Ohio,,
CUST-766807,Sarah M. Daniel,Female,57,81,Air cabin crew,Yes,Yes,United States,Ohio,,
CUST-924452,Kennedy F. Sullivan,Female,46,53,Dentist,Yes,Yes,United States,Ohio,,
CUST-945582,Hannah N. Gordon,Female,37,60,"Designer, multimedia",No,Yes,United States,Ohio,,
CUST-941936,Emma R. Henry,Female,28,31,"Scientist, research (medical)",No,Yes,United States,Ohio,,
CUST-965143,Hannah U. Diaz,Female,36,42,Phytotherapist,No,Yes,United States,Ohio,,
CUST-513352,Elizabeth K. Joseph,Female,28,43,Building surveyor,No,Yes,United States,Ohio,,
CUST-172298,Allison O. Hunt,Female,47,52,"Lighting technician, broadcasting/film/video",Yes,Yes,United States,Ohio,,
CUST-443120,Theodore Q. Patton,Female,21,39,"Editor, commissioning",No,Yes,United States,Ohio,,
CUST-127431,Rachel N. Spencer,Female,40,43,Event organiser,No,Yes,United States,Ohio,,
CUST-379690,Eleanor W. Beck,Female,53,72,Investment analyst,Yes,Yes,United States,Ohio,,
CUST-268616,Madison X. Chapman,Female,52,57,"Surveyor, commercial/residential",No,Yes,United States,Ohio,,
CUST-180121,Eleanor U. Estrada,Female,19,32,Nature conservation officer,No,Yes,United States,Ohio,,
CUST-312153,Hannah X. Steele,Female,18,25,Network engineer,No,Yes,United States,Ohio,,
CUST-813237,Anna O. Hawkins,Female,27,51,TEFL teacher,Yes,Yes,United States,Ohio,,
CUST-597778,Rachel I. Nunez,Female,40,42,"Administrator, sports",Yes,Yes,United States,Ohio,,
CUST-416025,Sarah U. Lucas,Female,47,48,"Development worker, international aid",No,Yes,United States,Ohio,,
CUST-290428,Charlotte Z. Lawrence,Female,34,39,Naval architect,Yes,Yes,United States,Michigan,,
CUST-365597,Stella G. Marshall,Female,23,41,Meteorologist,Yes,Yes,United States,Michigan,,
CUST-852600,Grace Z. Boyd,Female,55,62,Market researcher,Yes,Yes,United States,Michigan,,
CUST-833139,Savannah P. Osborne,Female,45,47,Systems analyst,Yes,Yes,United States,Michigan,,
CUST-719485,Savannah I. Ward,Female,56,71,"Scientist, research (medical)",Yes,Yes,United States,Michigan,,
CUST-304310,Madison G. Greene,Female,33,44,Plant breeder/geneticist,Yes,Yes,United States,Michigan,,
CUST-585872,Hannah D. Jennings,Female,44,49,Occupational psychologist,Yes,Yes,United States,Michigan,,
CUST-139879,Natalie G. Wade,Female,49,67,"Geologist, engineering",Yes,Yes,United States,Michigan,,
CUST-249558,Leah L. Goodwin,Female,45,55,"Biochemist, clinical",Yes,Yes,United States,Michigan,,
CUST-118471,Natalie S. Morris,Female,23,38,Ergonomist,Yes,Yes,United States,Michigan,,
CUST-701621,Victoria H. Gordon,Female,35,52,"Engineer, broadcasting (operations)",Yes,Yes,United States,Michigan,,
CUST-968498,Claire C. Robinson,Female,33,36,"Scientist, water quality",Yes,Yes,United States,Michigan,,
CUST-641098,Charlotte X. Robertson,Female,39,55,Recycling officer,Yes,Yes,United States,Michigan,,
CUST-804253,Natalie M. Lambert,Female,41,52,"Therapist, nutritional",Yes,Yes,United States,Michigan,,
CUST-534761,Hailey H. Cole,Female,53,74,Materials engineer,Yes,Yes,United States,Michigan,,
CUST-656964,Lucy V. Burns,Female,47,65,Commercial art gallery manager,Yes,Yes,United States,Michigan,,
CUST-130780,Evelyn R. Sandoval,Female,28,41,"Designer, furniture",Yes,Yes,United States,Michigan,,
CUST-513962,Eleanor P. Norris,Female,43,54,"Merchandiser, retail",Yes,Yes,United States,Michigan,,
CUST-512981,Claire H. Medina,Female,38,41,"Research officer, trade union",Yes,Yes,United States,Michigan,,
CUST-214112,Sophia Z. Lindsey,Female,41,54,Music therapist,Yes,Yes,United States,Michigan,,
CUST-115626,Chloe Y. Simmons,Female,24,48,Immigration officer,Yes,Yes,United States,Michigan,,
CUST-374557,Kennedy F. Morales,Female,53,56,Hospital pharmacist,Yes,Yes,United States,Michigan,,
CUST-552298,Lucy U. Gardner,Female,60,85,Dancer,Yes,Yes,United States,Michigan,,
CUST-938983,Amelia O. Lyons,Female,23,47,Medical physicist,Yes,Yes,United States,Michigan,,
CUST-673481,Evelyn B. Edwards,Female,33,37,"Designer, multimedia",Yes,Yes,United States,Michigan,,
CUST-657931,Madison M. Floyd,Female,52,55,Make,Yes,Yes,United States,Michigan,,
CUST-845466,Lauren Q. Horton,Female,44,64,Advertising art director,Yes,Yes,United States,Michigan,,
CUST-261303,Audrey J. Brewer,Female,45,50,Dispensing optician,Yes,Yes,United States,Michigan,,
CUST-169295,Addison N. Hicks,Female,28,53,Associate Professor,Yes,Yes,United States,Michigan,,
CUST-470796,Madison B. Thomas,Female,41,48,Physiological scientist,Yes,Yes,United States,Michigan,,
CUST-711688,Stella Z. Morgan,Female,32,48,Sales executive,Yes,Yes,United States,Michigan,,
CUST-203039,Sarah K. Cohen,Female,59,73,Civil Service fast streamer,Yes,Yes,United States,Michigan,,
CUST-530847,Madison Y. Walton,Female,34,37,Sales promotion account executive,Yes,Yes,United States,Michigan,,
CUST-383741,Julia D. Moss,Female,56,81,"Pharmacist, hospital",Yes,Yes,United States,Michigan,,
CUST-408832,Allison R. Dennis,Female,40,65,Product manager,Yes,Yes,United States,Michigan,,
CUST-510831,Lucy Y. Ruiz,Female,40,61,Housing manager/officer,Yes,Yes,United States,Michigan,,
CUST-476688,Audrey J. Goodman,Female,32,49,Chartered legal executive (England and Wales),Yes,Yes,United States,Michigan,,
CUST-558554,Olivia T. Cunningham,Female,34,37,Civil Service administrator,Yes,Yes,United States,Michigan,,
CUST-430964,Hailey R. Salazar,Female,46,61,"Scientist, research (life sciences)",Yes,Yes,United States,Michigan,,
CUST-181297,Addison T. Wheeler,Female,27,41,"Radiographer, therapeutic",Yes,Yes,United States,Michigan,,
CUST-829037,Stella B. Crawford,Female,23,27,Recruitment consultant,Yes,Yes,United States,Michigan,,
CUST-462246,Lily W. Mack,Female,52,76,Energy manager,Yes,Yes,United States,Michigan,,
CUST-896316,Abigail S. Bennett,Female,20,26,Immunologist,Yes,Yes,United States,Michigan,,
CUST-536479,Jackson X. Vasquez,Female,60,84,Soil scientist,Yes,Yes,United States,Michigan,,
CUST-434018,Amelia R. Coleman,Female,47,53,Contractor,Yes,Yes,United States,Michigan,,
CUST-793119,Isabella O. Cunningham,Female,38,50,Neurosurgeon,Yes,Yes,United States,Michigan,,
CUST-121462,Savannah F. Edwards,Female,40,42,Geoscientist,Yes,Yes,United States,Michigan,,
CUST-383088,Natalie N. Delgado,Female,43,55,Fitness centre manager,Yes,Yes,United States,Michigan,,
CUST-323363,Audrey D. Todd,Female,20,42,Biomedical scientist,Yes,Yes,United States,Michigan,,
CUST-285659,Nora U. Burgess,Female,51,74,"Pilot, airline",Yes,Yes,United States,Michigan,,
CUST-207810,Victoria V. Richardson,Female,24,27,Research scientist (life sciences),Yes,Yes,United States,Michigan,,
CUST-326875,Alice W. Bradley,Female,59,67,Armed forces logistics/support/administrative officer,Yes,Yes,United States,Michigan,,
CUST-321264,Leah S. Burns,Female,24,38,Tax inspector,Yes,Yes,United States,Michigan,,
CUST-563210,Emma P. Dennis,Female,35,39,"Lecturer, higher education",Yes,Yes,United States,Michigan,,
CUST-760958,Lauren F. Daniels,Female,24,41,"Accountant, chartered public finance",Yes,Yes,United States,Michigan,,
CUST-104058,Victoria V. Peterson,Female,18,28,Chartered management accountant,Yes,Yes,United States,Michigan,,
CUST-844737,Abigail E. Sims,Female,26,43,Freight forwarder,Yes,Yes,United States,Michigan,,
CUST-237743,Lily V. Mendez,Female,39,64,"Scientist, research (physical sciences)",Yes,Yes,United States,Michigan,,
CUST-136795,Emma D. Guerrero,Female,25,27,Data scientist,Yes,Yes,United States,Michigan,,
CUST-239490,Amelia U. Reeves,Female,50,61,Research scientist (physical sciences),Yes,Yes,United States,Michigan,,
CUST-622421,Evelyn J. Chapman,Female,48,55,Office manager,Yes,Yes,United States,Michigan,,
CUST-478572,Evelyn T. Cobb,Female,46,47,Translator,Yes,Yes,United States,Michigan,,
CUST-110895,Madison F. Holland,Female,55,57,"Buyer, retail",Yes,Yes,United States,Michigan,,
CUST-427193,Charlotte F. White,Female,57,68,"Engineer, aeronautical",Yes,Yes,United States,Michigan,,
CUST-335244,Grace O. Griffith,Female,23,32,Restaurant manager,Yes,Yes,United States,Michigan,,
CUST-454686,Grace Q. Morrison,Female,24,35,Adult guidance worker,Yes,Yes,United States,Michigan,,
CUST-773254,Alice S. Dixon,Female,35,50,Academic librarian,Yes,Yes,United States,Michigan,,
CUST-988239,Sophia L. Valdez,Female,37,56,Sub,No,Yes,United States,Michigan,,
CUST-805804,Kennedy F. Wallace,Female,41,63,Sports administrator,No,Yes,United States,Michigan,,
CUST-215506,Julia R. Austin,Female,50,71,Accommodation manager,No,Yes,United States,Michigan,,
CUST-213370,Victoria Y. Castillo,Female,35,39,Podiatrist,No,Yes,United States,Michigan,,
CUST-474268,Allison M. Carroll,Female,19,27,Television production assistant,No,Yes,United States,Michigan,,
CUST-768544,Leah G. Gordon,Female,30,48,Dispensing optician,No,Yes,United States,Michigan,,
CUST-198081,Violet C. Duncan,Female,49,55,Charity officer,No,Yes,United States,Michigan,,
CUST-231282,Abigail K. Colon,Female,53,66,Multimedia specialist,No,Yes,United States,Michigan,,
CUST-191300,Lauren B. Owens,Female,24,36,Photographer,No,Yes,United States,Michigan,,
CUST-760609,Charlotte Q. Willis,Female,21,34,Computer games developer,No,Yes,United States,Michigan,,
CUST-610216,Lily F. Silva,Female,38,39,"Teacher, early years/pre",No,Yes,United States,Michigan,,
CUST-571787,Sophia X. Guzman,Female,39,56,Occupational hygienist,No,Yes,United States,Michigan,,
CUST-703243,Evelyn Y. Page,Female,38,57,Contractor,No,Yes,United States,Michigan,,
CUST-720648,Eleanor N. Robinson,Female,36,48,Plant breeder/geneticist,No,Yes,United States,Michigan,,
CUST-979428,Natalie L. Day,Female,57,67,Homeopath,No,Yes,United States,Michigan,,
CUST-549280,Charlotte U. Jordan,Female,37,45,Maintenance engineer,No,Yes,United States,Michigan,,
CUST-770566,Julia B. Bennett,Female,43,61,Arts administrator,No,Yes,United States,Michigan,,
CUST-339087,Sophia L. Payne,Female,59,65,Community development worker,No,Yes,United States,Michigan,,
CUST-350280,Natalie H. Kelly,Female,23,32,"Geneticist, molecular",No,Yes,United States,Michigan,,
CUST-652887,Amelia E. Davis,Female,22,37,Higher education lecturer,No,Yes,United States,Michigan,,
CUST-950252,Leah E. Griffin,Female,41,61,Geographical information systems officer,No,Yes,United States,Michigan,,
CUST-786808,Julia N. Boyd,Female,47,70,"Education officer, museum",No,Yes,United States,Michigan,,
CUST-454255,Violet Z. Stokes,Female,40,41,Television/film/video producer,No,Yes,United States,Michigan,,
CUST-344553,Sophia N. Swanson,Female,54,67,Geographical information systems officer,No,Yes,United States,Michigan,,
CUST-494297,Alice J. Stevenson,Female,25,43,Senior tax professional/tax inspector,No,Yes,United States,Michigan,,
CUST-333676,Violet Q. Hill,Female,31,41,Insurance underwriter,No,Yes,United States,Michigan,,
CUST-221717,Emma H. Allen,Female,36,60,Quarry manager,No,Yes,United States,Michigan,,
CUST-652460,Evelyn D. Padilla,Female,22,26,Accounting technician,No,Yes,United States,Michigan,,
CUST-837907,Addison P. Owens,Female,23,31,Engineering geologist,No,Yes,United States,Michigan,,
CUST-785483,Abigail D. Cummings,Female,44,61,Statistician,No,Yes,United States,Michigan,,
CUST-677287,Caroline M. Rowe,Female,47,51,Biomedical engineer,No,Yes,United States,Michigan,,
CUST-653326,Claire P. Bush,Female,52,72,Games developer,No,Yes,United States,Michigan,,
CUST-542892,Madison B. Walsh,Female,19,36,Mudlogger,No,Yes,United States,Michigan,,
CUST-921972,Emma B. Bailey,Female,44,59,IT sales professional,No,Yes,United States,Michigan,,
CUST-859177,Caroline X. Harmon,Female,34,38,Manufacturing engineer,No,Yes,United States,Michigan,,
CUST-171097,Alice M. Kim,Female,29,39,Trade union research officer,No,Yes,United States,Michigan,,
CUST-347479,Brooklyn H. Carter,Female,54,58,"Geologist, wellsite",No,Yes,United States,Michigan,,
CUST-234477,Lucy J. McKinney,Female,50,61,Ambulance person,No,Yes,United States,Michigan,,
CUST-982358,Kennedy C. Pena,Female,40,44,Geographical information systems officer,No,Yes,United States,Michigan,,
CUST-427748,Olivia L. Daniels,Female,36,44,Ophthalmologist,No,Yes,United States,Michigan,,
CUST-868125,Lucy T. Bates,Female,22,31,Mechanical engineer,No,Yes,United States,Michigan,,
CUST-938048,Nora V. Gibbs,Female,40,60,"Research officer, government",No,Yes,United States,Michigan,,
CUST-823337,Elizabeth Y. Anderson,Female,60,81,Broadcast journalist,No,Yes,United States,Michigan,,
CUST-925782,Violet Z. Hoffman,Female,32,39,Video editor,No,Yes,United States,Michigan,,
CUST-547968,Hailey G. Horton,Female,46,51,Financial adviser,No,Yes,United States,Michigan,,
CUST-563145,Sophia F. Medina,Female,36,37,"Civil engineer, consulting",No,Yes,United States,Michigan,,
CUST-912420,Victoria A. Strickland,Female,57,66,Systems analyst,No,Yes,United States,Michigan,,
CUST-862591,Victoria R. Ferguson,Female,47,71,Immigration officer,No,Yes,United States,Michigan,,
CUST-839977,Rachel X. Reid,Female,24,45,Police officer,No,Yes,United States,Michigan,,
CUST-798334,Kennedy H. Jimenez,Female,34,43,Data scientist,No,Yes,United States,Michigan,,
CUST-798218,Violet C. Boyd,Female,30,34,Commercial horticulturist,No,Yes,United States,Michigan,,
CUST-436170,Violet D. Ward,Female,39,41,Sales promotion account executive,No,Yes,United States,Michigan,,
CUST-124308,Hannah W. Sherman,Female,29,54,Public librarian,No,Yes,United States,Michigan,,
CUST-480183,Nora Y. Vargas,Female,32,42,Sports administrator,No,Yes,United States,Michigan,,
CUST-838326,Leah N. Maxwell,Female,36,48,Banker,No,Yes,United States,Michigan,,
CUST-705109,Amelia X. Washington,Female,33,51,Merchant navy officer,No,Yes,United States,Michigan,,
CUST-692124,Anna W. Barker,Female,60,67,Licensed conveyancer,No,Yes,United States,Michigan,,
CUST-729063,Lauren A. Cook,Female,52,72,Child psychotherapist,No,Yes,United States,Michigan,,
CUST-805447,Leah C. Gross,Female,22,35,"Scientist, research (physical sciences)",No,Yes,United States,Michigan,,
CUST-275840,Leah N. Sanders,Female,36,52,Personal assistant,No,Yes,United States,Michigan,,
CUST-821578,Audrey J. Medina,Female,60,77,Immigration officer,No,Yes,United States,Michigan,,
CUST-679388,Julia E. Ellis,Female,39,45,Nature conservation officer,No,Yes,United States,Michigan,,
CUST-801009,Alice S. Hodges,Female,48,56,Broadcast presenter,No,Yes,United States,Michigan,,
CUST-597745,Natalie R. James,Female,33,48,Operational investment banker,No,Yes,United States,Michigan,,
CUST-103933,Grace A. Colon,Female,24,40,Transport planner,No,Yes,United States,Michigan,,
CUST-745792,Victoria I. Jacobs,Female,53,74,Tourist information centre manager,No,Yes,United States,Michigan,,
CUST-879472,Victoria C. Morales,Female,52,70,Pharmacologist,No,Yes,United States,Michigan,,
CUST-272705,Julia I. Ruiz,Female,47,59,Travel agency manager,No,Yes,United States,Michigan,,
CUST-318803,Violet H. King,Female,44,53,Clinical embryologist,No,Yes,United States,Michigan,,
CUST-160412,Brooklyn K. Schmidt,Female,52,59,"Education officer, museum",No,No,United States,Michigan,,
CUST-706063,Nora Z. Butler,Female,57,80,Oceanographer,No,No,United States,Michigan,,
CUST-259753,Allison H. Payne,Female,34,50,English as a second language teacher,No,No,United States,Michigan,,
CUST-334877,Eleanor X. Terry,Female,56,68,Production manager,No,No,United States,Michigan,,
CUST-918423,Victoria K. Fox,Female,60,74,"Research officer, government",No,No,United States,Michigan,,
CUST-222206,Violet M. Hoffman,Female,43,65,Investment analyst,No,No,United States,Michigan,,
CUST-797409,Victoria O. Miles,Female,29,43,"Scientist, research (medical)",No,No,United States,Michigan,,
CUST-495436,Amelia N. Gilbert,Female,57,71,Heritage manager,No,No,United States,Michigan,,
CUST-451631,Stella Y. Clark,Female,24,42,Office manager,No,No,United States,Michigan,,
CUST-290427,Lucy Q. Obrien,Female,37,44,"Designer, graphic",No,No,United States,Michigan,,
CUST-962494,Claire L. Warren,Female,41,51,Energy manager,No,No,United States,Michigan,,
CUST-247003,Audrey D. Williamson,Female,31,49,"Engineer, electronics",No,No,United States,Michigan,,
CUST-909987,Rachel Q. Phillips,Female,18,42,Air cabin crew,No,No,United States,Michigan,,
CUST-378661,Victoria L. Vasquez,Female,55,72,Housing manager/officer,No,No,United States,Michigan,,
CUST-332841,Lily F. McDonald,Female,58,82,Games developer,No,No,United States,Michigan,,
CUST-402055,Brooklyn Z. Strickland,Female,42,51,Personal assistant,No,No,United States,Michigan,,
CUST-162905,Lily V. Nichols,Female,20,21,Medical physicist,No,No,United States,Michigan,,
CUST-450061,Leah M. Tate,Female,55,66,Claims inspector/assessor,No,No,United States,Michigan,,
CUST-431898,Chloe I. Berry,Female,46,51,"Engineer, energy",No,No,United States,Michigan,,
CUST-371448,Claire F. Murray,Female,39,55,IT sales professional,No,No,United States,Michigan,,
CUST-464967,Anna I. Fleming,Female,56,63,"Engineer, manufacturing systems",No,No,United States,Michigan,,
CUST-218702,Victoria B. Cross,Female,41,61,Waste management officer,No,No,United States,Michigan,,
CUST-757631,Hannah Z. Cunningham,Female,32,54,Biomedical scientist,No,No,United States,Michigan,,
CUST-331673,Lily Z. Blair,Female,24,34,Warden/ranger,No,No,United States,Michigan,,
CUST-115284,Allison K. Pierce,Female,42,57,Ship broker,No,No,United States,Michigan,,
CUST-538600,Amelia F. Gutierrez,Female,30,38,Government social research officer,No,No,United States,Michigan,,
CUST-126506,Olivia S. Watkins,Female,59,69,Armed forces logistics/support/administrative officer,No,No,United States,Michigan,,
CUST-113430,Brooklyn X. Taylor,Female,47,51,"Buyer, industrial",No,No,United States,Michigan,,
CUST-392666,Emma X. Lawrence,Female,23,28,Warehouse manager,No,No,United States,Michigan,,
CUST-213458,Addison E. McGee,Female,27,35,Camera operator,No,No,United States,Michigan,,
CUST-880034,Amelia J. Harper,Female,49,54,Oncologist,No,No,United States,Michigan,,
CUST-379470,Emma X. Soto,Female,18,30,Exercise physiologist,No,No,United States,Michigan,,
CUST-221457,Violet C. McDaniel,Female,31,40,"Development worker, community",No,No,United States,Michigan,,
CUST-860489,Stella J. Rhodes,Female,36,40,Geographical information systems officer,No,No,United States,Michigan,,
CUST-661799,Stella K. Davis,Female,21,31,Therapeutic radiographer,No,No,United States,Michigan,,
CUST-120256,Julia B. Nelson,Female,53,71,"Production designer, theatre/television/film",No,No,United States,Michigan,,
CUST-721459,Caroline X. Rice,Female,32,50,Immunologist,No,No,United States,Michigan,,
CUST-928404,Sarah B. Walton,Female,42,46,"Scientist, audiological",No,No,United States,Michigan,,
CUST-956219,Caroline R. Simmons,Female,39,64,Advertising account executive,No,No,United States,Michigan,,
CUST-987800,Kennedy M. Wilson,Female,30,41,Microbiologist,No,No,United States,Michigan,,
CUST-382491,Chloe Q. Little,Female,24,43,Petroleum engineer,No,No,United States,Michigan,,
CUST-462172,Stella R. Reese,Female,22,40,Senior tax professional/tax inspector,No,No,United States,Michigan,,
CUST-849751,Nora U. Williamson,Female,41,45,Warden/ranger,No,No,United States,Michigan,,
CUST-509546,Julia C. Butler,Female,31,52,Bonds trader,No,No,United States,Michigan,,
CUST-739182,Nora K. Love,Female,53,78,"Surveyor, rural practice",No,No,United States,Michigan,,
CUST-432697,Abigail H. Welch,Female,51,74,"Designer, interior/spatial",No,No,United States,Michigan,,
CUST-669413,Victoria J. Jacobs,Female,35,42,Magazine features editor,No,No,United States,Michigan,,
CUST-703674,Charlotte X. Alvarez,Female,48,56,"Psychologist, sport and exercise",No,No,United States,Michigan,,
CUST-282869,Anna C. Johnston,Female,53,59,Public relations account executive,No,No,United States,Michigan,,
CUST-266201,Emma U. Henry,Female,60,69,Museum/gallery conservator,No,No,United States,Michigan,,
CUST-778313,Sophia Q. Douglas,Female,27,44,Copy,No,No,United States,Michigan,,
CUST-783711,Anna G. Haynes,Female,54,67,Tree surgeon,No,No,United States,Michigan,,
CUST-360341,Alice G. Ross,Female,39,50,Medical technical officer,No,No,United States,Michigan,,
CUST-373654,Sarah R. Butler,Female,29,46,Network engineer,No,No,United States,Michigan,,
CUST-541141,Grace K. Thompson,Female,29,54,Claims inspector/assessor,No,No,United States,Michigan,,
CUST-679233,Charlotte M. Ross,Female,48,72,Dance movement psychotherapist,No,No,United States,Michigan,,
CUST-453936,Leah C. Day,Female,55,67,"Editor, commissioning",No,No,United States,Michigan,,
CUST-649508,Violet Y. Maldonado,Female,33,49,Ophthalmologist,No,No,United States,Michigan,,
CUST-856980,Lily O. Fisher,Female,23,28,Commissioning editor,No,No,United States,Michigan,,
CUST-727453,Allison F. Walton,Female,55,72,Broadcast presenter,No,No,United States,Michigan,,
CUST-647234,Olivia R. Cole,Female,32,49,Theatre director,No,No,United States,Michigan,,
CUST-678866,Sophia J. Jimenez,Female,20,29,"Psychologist, educational",No,No,United States,Michigan,,
CUST-758327,Caroline B. Gordon,Female,28,34,Politician's assistant,No,No,United States,Michigan,,
CUST-721415,Elizabeth H. McCoy,Female,21,41,Building services engineer,No,No,United States,Michigan,,
CUST-455712,Brooklyn O. Fitzgerald,Female,35,49,Archaeologist,No,No,United States,Michigan,,
CUST-390237,Sophia F. Harmon,Female,48,64,"Restaurant manager, fast food",No,No,United States,Michigan,,
CUST-355087,Lucy B. Tate,Female,48,70,Community arts worker,No,No,United States,Michigan,,
CUST-508380,Grace O. Graham,Female,52,65,Land,No,No,United States,Michigan,,
CUST-969246,Charlotte Q. Herrera,Female,44,66,Neurosurgeon,No,No,United States,Michigan,,
CUST-496540,Addison N. Jones,Female,43,49,"Engineer, site",No,No,United States,Michigan,,
CUST-308744,Evelyn O. Moreno,Female,26,39,Information systems manager,Yes,No,United States,Michigan,,
